PESEL;Name;Surname
11112093738;Alicja;Abelec
18121128531;Aleksanda;Kadaœ
07070484545;Marcin;Kaczmarek
16010474683;Joanna;Babko
62022371398;Aleksanda;Abaszyn
31072060284;Natalia;Baczak
04101794246;Alicja;Sosna
16090998365;Marcin;Gêœ
17121859267;Anna;Kaczmarzyk
71081033740;Natalia;Jab³ko
63032466978;Piotr;Kacera
44011646800;Paulina;Baczak
88042316437;Klaudia;Kaczmarzyk
39122865548;Daria;Gêœ
67032119709;Dominik;Abaszyn
79052772080;Konrad;Kacprzak
50061598670;Marcin;Tygrys
34071047117;Daria;Kaduszko
14061731509;Natalia;Ró¿a
64062777847;Magdalena;Abaszyn
58021913172;Joanna;Abaszyn
18042868159;Daria;Ró¿a
42022389908;Aleksander;Abaszyn
24041764202;Piotr;Rumianek
97100681639;Alicja;Jaskó³ka
14120450161;Anna;Bachara
08022673887;Adam;Kadaœ
29030185333;Micha³;Kaczka
01012123966;Konrad;Abaszyn
96100391425;Martyna;Kachel
86012017746;Piotr;Baczak
52111573212;Adam;Rumianek
72111462920;Katarzyna;Jaskó³ka
53111073202;Natalia;B³aszczyk
34101459617;Natalia;Kacera
33041631461;Adam;Sosna
13011519769;Krzysztof;Bachara
93120435565;Paulina;Bachara
54041262437;Sebastian;B³aszczyk
59120633846;Klaudia;Kaduszko
46010644952;Adam;Jaskó³ka
62031161308;Katarzyna;Jab³ko
58112541524;Piotr;Rumianek
84102554229;Konrad;Wróbel
66111045141;Jakub;Jab³ko
06121555367;Micha³;Kabela
32022347396;Katarzyna;Kacera
30031142472;Dominik;Brzoza
89091782882;Dominik;Bachara
10040312337;Daria;Kabela
31022351538;Micha³;Abaszyn
58080377387;Micha³;Abaszyn
72042851519;Dominik;Kachel
61082152207;Dominik;Bachara
81121528370;Mateusz;Kabela
21090766694;Krzysztof;Kabela
74062288100;Adam;Kaczka
65092067397;Sebastian;Deszczowiec
76011497073;Aleksander;Struœ
95090285056;Magdalena;Babko
59101478382;Piotr;Abelec
88102250288;Natalia;Kadula
89072472974;Sebastian;Tygrys
37100921198;Micha³;Brzoza
30030227074;Paulina;Kachel
39122135973;Piotr;Kabela
98091595613;Magdalena;Baczak
83041819817;Piotr;Deszczowiec
61100226513;Dominik;Kacprzak
71010558513;Magdalena;Baczak
69032556633;Natalia;Maksymowicz
15100528641;Mateusz;Struœ
68081668382;Piotr;Jab³ko
70032645935;Klaudia;Trawa
51041966778;Dominik;Trawa
10111876149;Alicja;Babko
24040124650;Adam;Jaskó³ka
84112412140;Alicja;Abarowicz
71121988221;Piotr;Kacera
40040556870;Adam;O³ówek
45090965933;Aleksanda;Kaczanka
56091697871;Daria;Kacera
15082748995;Aleksander;B³aszczyk
82090659050;Micha³;Babko
50122632542;Aleksanda;Kaczmarzyk
09022677280;Mateusz;Trawa
80052683845;Martyna;Kadaœ
12052651197;Alicja;Nowak
30060654341;Klaudia;Abelec
94011352364;Sebastian;Kacprzak
94122696165;Alicja;Brzoza
95081297624;Aleksander;Ró¿a
35061472735;Dominik;Kacprzak
35070240135;Aleksander;Tygrys
72031417961;Magdalena;B³aszczyk
31062750894;Sebastian;Kabela
14020191231;Paulina;Bachara
78112381446;Daria;Kacera
26090498828;Konrad;Rumianek
58071581810;Mateusz;Kaczka
46010185385;Marcin;Kaczanka
88071011574;Krzysztof;Babko
70042573077;Konrad;Trawa
93032531195;Jakub;Deszczowiec
14040526990;Piotr;Kacera
49022363517;Konrad;Bachara
00072622922;Martyna;Maksymowicz
50110220736;Klaudia;Gêœ
68042233531;Daria;Maksymowicz
04072540162;Joanna;Maksymowicz
97021186453;Daria;Tygrys
00051216865;Mateusz;Kabela
92012299018;Natalia;Deszczowiec
21091951957;Paulina;Kaczanka
67072395413;Dominik;Baczak
23061779392;Magdalena;Jab³ko
56060559184;Adam;Abelec
07080254624;Micha³;Maksymowicz
95042568463;Marcin;Kacprzak
63061841721;Adam;Kachel
48080624758;Daria;Sosna
22070828966;Aleksander;Deszczowiec
71122634329;Konrad;Struœ
73091196188;Paulina;Gêœ
95120119611;Aleksander;Struœ
76090332571;Klaudia;Kadula
96121770363;Konrad;Abelec
16022316377;Martyna;Nowak
67112596385;Sebastian;Baczak
82090589338;Klaudia;Gêœ
88100158822;Joanna;Kacera
29071060841;Daria;Rumianek
20051444534;Anna;Kaczka
34060895615;Dominik;B³aszczyk
25030951075;Aleksander;Abaszyn
68060436481;Piotr;Kacprzak
29110756584;Mateusz;Brzoza
78030490876;Paulina;Nowak
98101480284;Micha³;Trawa
73041398425;Sebastian;Kacera
07121612221;Mateusz;Gêœ
59032835900;Micha³;Wróbel
70110158077;Aleksanda;Bachara
96082381269;Natalia;Deszczowiec
14030458793;Konrad;Abaszyn
33102064303;Katarzyna;Kaduszko
30111431995;Klaudia;Kacprzak
41082896908;Aleksanda;Kabela
02020168666;Daria;Kadaœ
23091893344;Marcin;Kaduszko
28020530694;Dominik;Kaczmarek
93111640429;Piotr;Ró¿a
76112766926;Sebastian;Kaduszko
19032266315;Micha³;Kadula
51091229484;Katarzyna;Baczak
53061091896;Martyna;Kachel
75071188861;Krzysztof;Jaskó³ka
93061996570;Paulina;Nowak
07121667924;Klaudia;Wróbel
38031490693;Marcin;Kaduszko
97070223552;Adam;Tygrys
42021558357;Paulina;Abarowicz
02101398263;Anna;Trawa
23112637388;Alicja;Brzoza
79012445293;Anna;O³ówek
04030548025;Joanna;Sosna
42120924245;Mateusz;Bachara
89110263375;Micha³;Kaczmarzyk
54091110721;Klaudia;Trawa
49032827472;Micha³;Sosna
98011541521;Anna;Wróbel
81061314822;Natalia;Struœ
43040698999;Mateusz;Kaczmarzyk
37091864525;Adam;Kowalczyk
98100545415;Aleksander;Struœ
10082861203;Aleksanda;Abaszyn
89111069632;Alicja;Jab³ko
14030242421;Jakub;Kaczmarzyk
73030313047;Marcin;B³aszczyk
33022638555;Katarzyna;Abelec
20030797737;Mateusz;Baczak
38041671689;Natalia;Kaduszko
84051891851;Klaudia;Nowak
00082716317;Magdalena;Kacera
15010157880;Sebastian;Kachel
30061112128;Anna;Baczak
19081242164;Martyna;O³ówek
14091096632;Daria;Kacprzak
78070393877;Dominik;Tygrys
20050297544;Konrad;Wróbel
17121149500;Paulina;Abaszyn
94041416838;Adam;Baczak
88071250417;Krzysztof;Jab³ko
34020481189;Daria;Kaczanka
12071622676;Jakub;Deszczowiec
66041059741;Marcin;Rumianek
36121221639;Aleksander;Jab³ko
02121910152;Jakub;Kaczka
70030760784;Anna;Gêœ
50110167426;Paulina;Kaczka
22061986655;Piotr;Kaczmarzyk
82071627572;Dominik;Abarowicz
59050565313;Aleksanda;Jaskó³ka
23102070698;Mateusz;Deszczowiec
03031857449;Joanna;Gêœ
11072719762;Piotr;Rumianek
70011732464;Magdalena;Wróbel
95040685778;Aleksander;Tygrys
70060363282;Magdalena;Wróbel
47020674975;Konrad;B³aszczyk
03091489959;Daria;Rumianek
00041344946;Jakub;Bachara
04072580573;Katarzyna;Kacprzak
62061299172;Marcin;Kadula
46052673333;Konrad;O³ówek
27041130179;Anna;Kaduszko
28091944990;Krzysztof;Jaskó³ka
82010814138;Anna;Kaduszko
92051954914;Natalia;Jaskó³ka
58081578277;Joanna;Kachel
36020715949;Paulina;Abaszyn
96112331393;Adam;Babko
55090288591;Dominik;Struœ
53070572137;Mateusz;Tygrys
66011097258;Mateusz;Kaczanka
49021093328;Krzysztof;Ró¿a
51042896727;Krzysztof;Kaczka
15041075805;Aleksanda;Bachara
52110940809;Magdalena;Kowalczyk
38041211260;Anna;Kaduszko
07051194927;Konrad;Maksymowicz
97030715793;Anna;Kacprzak
49082041283;Klaudia;Abarowicz
82052334744;Martyna;Bachara
95090147837;Micha³;Bachara
20010164622;Mateusz;Maksymowicz
57011121926;Paulina;Kacera
01102274622;Mateusz;Baczak
92111567984;Sebastian;Jab³ko
76050784408;Anna;Gêœ
07080787268;Piotr;Kachel
67020579690;Piotr;Jaskó³ka
79022820980;Daria;Abarowicz
48052258278;Martyna;Wróbel
75012876924;Joanna;Jab³ko
93090152189;Magdalena;Ró¿a
60061435453;Klaudia;Kaczka
44051337167;Adam;Ró¿a
62032653691;Micha³;Abaszyn
04101956586;Anna;Abelec
91042282530;Krzysztof;Jaskó³ka
79091425658;Piotr;Kaczmarek
94070870926;Adam;O³ówek
65121738739;Sebastian;Jaskó³ka
49081396974;Katarzyna;Wróbel
18022011643;Sebastian;Ró¿a
18072558113;Katarzyna;Struœ
32070341678;Sebastian;B³aszczyk
07030950190;Mateusz;Abarowicz
11021826974;Micha³;Gêœ
19070929387;Daria;Babko
07062437305;Jakub;Maksymowicz
34081046403;Aleksanda;Kaczmarzyk
35062028467;Anna;Sosna
79081299944;Aleksanda;Kacera
31090713790;Daria;Kaduszko
25052740335;Mateusz;Kachel
96092760597;Martyna;Kaczmarek
82011175624;Paulina;Kowalczyk
19021429554;Alicja;Kabela
14080862879;Martyna;Kadula
20081661341;Joanna;Jab³ko
23111752850;Dominik;Tygrys
22011892464;Aleksander;Abelec
88041485894;Alicja;Kadula
02021676429;Micha³;Trawa
63030441560;Mateusz;O³ówek
70010735827;Aleksander;Rumianek
19090519634;Klaudia;Abelec
64082060835;Adam;Struœ
96102636820;Alicja;B³aszczyk
00060394955;Natalia;Jaskó³ka
12012811596;Adam;Jab³ko
40111817699;Mateusz;Ró¿a
71021149336;Sebastian;Kaczmarek
63052116197;Joanna;Kacera
06050250931;Daria;Kabela
38051187323;Joanna;Kowalczyk
33022438353;Magdalena;Nowak
12112147471;Jakub;Deszczowiec
16070298160;Micha³;Kachel
23061349102;Anna;B³aszczyk
58022647253;Piotr;Kaczmarek
21062719014;Piotr;Kaczka
99031692856;Konrad;Struœ
46042161505;Alicja;Gêœ
87121418827;Mateusz;Jab³ko
38101142961;Aleksander;Deszczowiec
38120371035;Klaudia;Nowak
04011678333;Natalia;Tygrys
92102590578;Aleksander;Struœ
95070190934;Mateusz;Trawa
34101228885;Alicja;Kadaœ
16050571559;Micha³;Kadula
17031945523;Alicja;Babko
11070128763;Mateusz;Kadula
24062779196;Jakub;Deszczowiec
67091225387;Mateusz;Struœ
58020537482;Dominik;Kacera
15020743378;Mateusz;Kadaœ
83061654496;Micha³;Abaszyn
64060375558;Adam;Kachel
73062494966;Dominik;Abaszyn
24042869264;Mateusz;Kaczka
19042154289;Joanna;Kaczmarek
98101948406;Mateusz;B³aszczyk
60020424900;Aleksanda;Abarowicz
66092291915;Klaudia;Wróbel
35112780584;Klaudia;Ró¿a
98120339317;Katarzyna;Bachara
71091860466;Martyna;Kaczmarek
81070555825;Dominik;Gêœ
30061899266;Aleksander;Deszczowiec
69102327354;Konrad;Kaczmarek
73022533455;Daria;Bachara
51112891767;Jakub;Kaczanka
71102072476;Katarzyna;Kadaœ
60032817282;Piotr;Maksymowicz
28122321561;Marcin;Kaczanka
26061695649;Anna;Kowalczyk
06060728531;Piotr;Kacera
53061256719;Aleksander;Abarowicz
27121029194;Adam;Nowak
38100683440;Marcin;Jaskó³ka
77010139464;Jakub;Deszczowiec
68020475652;Martyna;Baczak
93060199372;Adam;Kaczmarzyk
50062671571;Klaudia;Baczak
39120323246;Micha³;Kabela
60021652054;Aleksanda;O³ówek
61022487276;Martyna;Babko
33121786599;Katarzyna;O³ówek
67060816449;Natalia;Kowalczyk
21041063317;Piotr;Kaczka
47101048700;Mateusz;Gêœ
91101286899;Micha³;Deszczowiec
23040338619;Anna;Baczak
77100445862;Natalia;Ró¿a
50061146970;Dominik;Nowak
51071535861;Klaudia;Struœ
11071918609;Martyna;Kacera
31081697164;Daria;Deszczowiec
80031090210;Krzysztof;Trawa
52010381815;Adam;Abaszyn
20071619116;Anna;Kadaœ
33080412926;Magdalena;Jaskó³ka
00090259842;Dominik;Gêœ
13071654690;Dominik;Abarowicz
01060716557;Anna;Wróbel
74061058933;Krzysztof;Abaszyn
08010198801;Aleksander;Baczak
28120182942;Katarzyna;Kabela
28051865897;Klaudia;Kadaœ
42091012386;Micha³;Trawa
35102421681;Adam;B³aszczyk
18051167616;Marcin;Kaczka
83051173146;Katarzyna;Kaczmarek
23091869104;Mateusz;Wróbel
41121663782;Aleksanda;Abarowicz
90071360524;Sebastian;Trawa
31050137200;Daria;Maksymowicz
56061013505;Alicja;Abelec
35100685275;Konrad;Kacprzak
92112374185;Joanna;Abaszyn
34091921741;Piotr;Struœ
84052417037;Jakub;Baczak
54020411611;Marcin;Abaszyn
66031767018;Klaudia;Babko
88032240766;Magdalena;Rumianek
68090341887;Natalia;Sosna
58101985477;Anna;Kaczka
31081123683;Piotr;Kadula
51030880821;Aleksanda;Kaczanka
01060920326;Aleksander;Maksymowicz
13032132200;Alicja;Abarowicz
26111573600;Micha³;Trawa
84090520463;Piotr;Kachel
94112084882;Konrad;Kachel
31112636875;Mateusz;Wróbel
27102183493;Magdalena;Rumianek
19051485921;Aleksander;Kacprzak
59071033824;Marcin;Kadaœ
07020724621;Joanna;Kaduszko
55081539626;Piotr;Rumianek
78011538891;Adam;Baczak
10050413349;Aleksander;Bachara
17010373111;Natalia;Brzoza
61111421539;Micha³;Gêœ
19071982845;Adam;Sosna
31042279998;Marcin;Abarowicz
78081240180;Daria;Bachara
65061146428;Dominik;Deszczowiec
73100522832;Klaudia;Struœ
71032474295;Sebastian;Kaczka
07112322230;Krzysztof;Brzoza
67021928921;Konrad;Maksymowicz
50041017520;Aleksander;Tygrys
31012293974;Aleksander;Maksymowicz
89091625255;Adam;B³aszczyk
30120130006;Paulina;Kacera
50082562784;Marcin;Trawa
11121146186;Marcin;Bachara
61112067318;Jakub;Kaczmarek
96040837099;Anna;Abelec
88031484808;Konrad;Kaczka
80020768716;Adam;Rumianek
85121298730;Martyna;O³ówek
64060239872;Aleksander;Trawa
25102585840;Daria;Kaduszko
69112813086;Natalia;Kabela
66101574867;Krzysztof;Abelec
58012662148;Marcin;Abelec
12010372179;Piotr;Kaczmarzyk
15082121664;Natalia;Struœ
23011420421;Klaudia;Ró¿a
79112497050;Sebastian;Maksymowicz
27092435292;Mateusz;Kabela
00072417732;Joanna;Kaduszko
71012160231;Marcin;Gêœ
35082566150;Alicja;Babko
17081145188;Natalia;Wróbel
05102348420;Piotr;Abaszyn
76090233936;Alicja;Kaczanka
78040573756;Magdalena;Kachel
22121666184;Joanna;Kaczmarzyk
47061331491;Aleksander;Struœ
80080994678;Mateusz;Kacera
04120442727;Natalia;Trawa
38100984404;Marcin;Tygrys
86072444608;Joanna;Brzoza
22091829496;Magdalena;Tygrys
74051713038;Mateusz;B³aszczyk
72080720437;Joanna;Kowalczyk
88071120964;Katarzyna;O³ówek
41070454208;Dominik;Ró¿a
79062752511;Paulina;Wróbel
87022066789;Alicja;Kaczmarek
54041369703;Sebastian;Sosna
85020186810;Klaudia;Kaduszko
97060232344;Aleksander;Rumianek
77091051580;Anna;Kadula
59090453944;Anna;Abarowicz
16042142463;Joanna;Deszczowiec
88081112262;Katarzyna;O³ówek
10051253793;Natalia;Maksymowicz
62121354693;Alicja;Kaczmarzyk
58031326291;Konrad;Kaczanka
07020115588;Alicja;Trawa
61052813781;Alicja;Wróbel
91042579152;Anna;Kacprzak
89040860494;Jakub;Abarowicz
42110379002;Dominik;Struœ
98081362530;Klaudia;Kaduszko
54042590743;Piotr;Trawa
09091612553;Micha³;Nowak
20041721553;Sebastian;Wróbel
44081844581;Katarzyna;Kaczka
12010425364;Piotr;Struœ
65121741431;Jakub;Kaczka
50062115650;Anna;Kadaœ
71021010037;Piotr;Sosna
16021117645;Natalia;Abarowicz
26012519966;Jakub;Kacera
56122850542;Jakub;Jaskó³ka
69120292373;Adam;Trawa
88052693445;Mateusz;Nowak
77052485345;Aleksander;Kachel
21062730925;Natalia;Sosna
41120921452;Daria;Kacera
33110491766;Aleksander;Babko
96031165501;Anna;Bachara
25090495377;Joanna;Ró¿a
43031541905;Katarzyna;Abaszyn
64072848392;Klaudia;Gêœ
58082564800;Sebastian;Kowalczyk
00012074356;Joanna;Kaczmarzyk
17021895034;Martyna;Ró¿a
77060113567;Alicja;Baczak
66021744106;Klaudia;Tygrys
76062750469;Jakub;Tygrys
13091565571;Adam;Sosna
37030730023;Konrad;Kaczmarek
33101467065;Anna;O³ówek
23060697765;Joanna;B³aszczyk
17011630554;Aleksander;Brzoza
43121324304;Adam;Nowak
63042749797;Sebastian;Bachara
86012243373;Katarzyna;Trawa
63090341751;Krzysztof;Kaduszko
17090273554;Alicja;Kacprzak
39072847531;Krzysztof;Babko
42122338629;Adam;Struœ
63060217261;Micha³;Maksymowicz
28040291173;Aleksanda;Struœ
52121486200;Micha³;Babko
71090349715;Jakub;Abarowicz
08011419565;Natalia;Rumianek
57020356811;Anna;Jaskó³ka
52061666124;Klaudia;Kaduszko
78042278300;Piotr;Abaszyn
43020859992;Paulina;Kaczka
88011435298;Daria;Sosna
06121378582;Krzysztof;Baczak
13041529461;Micha³;Baczak
49051577676;Paulina;Kacprzak
26042133976;Piotr;Ró¿a
33011015970;Sebastian;Kaczanka
79062619563;Adam;Deszczowiec
54090676008;Joanna;Tygrys
38071888009;Jakub;Maksymowicz
91101538752;Piotr;Kacera
32022463603;Marcin;O³ówek
08052764221;Alicja;Wróbel
05112657217;Katarzyna;Gêœ
33111060677;Dominik;Struœ
10102751871;Anna;Deszczowiec
93090435753;Alicja;Kacera
01061068090;Martyna;Brzoza
19052589625;Martyna;Kaczmarzyk
04071098504;Natalia;Abarowicz
49122257133;Sebastian;O³ówek
10062137378;Magdalena;Abelec
06032451071;Katarzyna;O³ówek
95120760687;Daria;Tygrys
46051071358;Micha³;Kadaœ
14051841493;Piotr;Kaczka
21030576985;Adam;Jab³ko
06082325185;Joanna;Kadaœ
41121575825;Paulina;Kaczanka
87081596094;Anna;Struœ
16041728865;Martyna;Kacprzak
14101697014;Sebastian;Nowak
08042250465;Konrad;Struœ
86090893557;Alicja;Bachara
29050864171;Piotr;B³aszczyk
40060952551;Daria;Kaczmarzyk
50111622167;Martyna;Abarowicz
48121475419;Konrad;Abarowicz
14092864020;Martyna;Gêœ
50070275010;Dominik;Jaskó³ka
17010752965;Marcin;Kowalczyk
33011492904;Micha³;O³ówek
39061665055;Sebastian;Abarowicz
98070646805;Mateusz;Kabela
23110453728;Katarzyna;Ró¿a
17122768549;Aleksander;Abelec
59122196330;Daria;Kaczmarzyk
07042416383;Aleksanda;Jaskó³ka
52082183184;Aleksanda;Kaczmarzyk
42071792932;Katarzyna;Kaczmarzyk
21081929978;Aleksanda;Maksymowicz
64051822994;Alicja;Kadaœ
51120285641;Krzysztof;Jaskó³ka
94112828310;Magdalena;Bachara
08111125190;Dominik;Abaszyn
59101364322;Krzysztof;Brzoza
66120373819;Mateusz;Brzoza
04112020908;Micha³;Ró¿a
87110425177;Marcin;Kacera
74090217099;Klaudia;Jaskó³ka
87032273764;Joanna;Abarowicz
78011063255;Klaudia;Kadula
37081317056;Magdalena;Kabela
45102166079;Anna;Kaczmarzyk
06061061122;Konrad;Bachara
62060126171;Joanna;Kadaœ
97062131501;Piotr;Kaduszko
85071960442;Natalia;Tygrys
00091389158;Micha³;Abarowicz
78101060077;Konrad;Kachel
93100925083;Natalia;Rumianek
85010178168;Marcin;Kaczmarek
80102539072;Natalia;Wróbel
19060267659;Anna;Rumianek
30111061782;Natalia;Maksymowicz
87011977644;Joanna;Kaczka
18092340616;Aleksander;B³aszczyk
30060752092;Adam;Kadaœ
45120158456;Klaudia;Abelec
39100614041;Piotr;Kachel
28080368717;Aleksander;Baczak
99110149743;Magdalena;B³aszczyk
99032622750;Dominik;Kabela
58070777829;Marcin;Ró¿a
61011122049;Aleksanda;Sosna
66111188704;Mateusz;Kaczmarek
12052231690;Paulina;Kacera
51042263853;Krzysztof;Kaczmarzyk
82041432914;Mateusz;Wróbel
52070347228;Katarzyna;Kadaœ
67102280222;Daria;Kacera
23050944168;Dominik;Kaczka
43092175044;Jakub;Wróbel
17022446301;Aleksanda;Maksymowicz
53071173990;Konrad;Nowak
87030134589;Klaudia;Kachel
67040735869;Natalia;Jaskó³ka
89060816894;Alicja;Brzoza
55032462918;Micha³;Babko
72021414096;Paulina;Maksymowicz
59052326086;Martyna;Babko
56101775108;Dominik;Deszczowiec
48112695076;Dominik;Kaczmarzyk
04041379082;Martyna;Kaczka
67040289470;Daria;Trawa
18032522590;Daria;Deszczowiec
19012799292;Konrad;Bachara
49071211969;Micha³;Jab³ko
49020486344;Konrad;Babko
21022144476;Sebastian;Kaczmarzyk
95050970165;Krzysztof;B³aszczyk
26051053017;Aleksanda;Kacera
88072166510;Daria;Brzoza
14081433402;Mateusz;Kaczmarek
72042670333;Katarzyna;Kabela
45070152953;Anna;Trawa
55121370290;Mateusz;Sosna
86061558941;Paulina;Baczak
07050562538;Piotr;B³aszczyk
37071134554;Anna;Kadula
48060532995;Aleksanda;Deszczowiec
35061318022;Micha³;Jaskó³ka
17092426081;Dominik;Abelec
22071460634;Magdalena;Maksymowicz
46122496159;Sebastian;Brzoza
86021050207;Krzysztof;Tygrys
02032433923;Aleksanda;Jaskó³ka
45012643732;Magdalena;Abelec
23080782452;Daria;Tygrys
30060434833;Krzysztof;Kacera
41090852025;Magdalena;Kachel
19102548383;Micha³;Abelec
92060636859;Mateusz;O³ówek
76092248047;Daria;Rumianek
88100862954;Paulina;Kadaœ
10071742584;Dominik;Kadaœ
14040328522;Sebastian;Jab³ko
66111145261;Martyna;Rumianek
54052113682;Mateusz;Tygrys
41051570269;Marcin;Jab³ko
71022258503;Paulina;Baczak
46120253551;Marcin;Kachel
44102222217;Paulina;Struœ
92051477787;Aleksander;Kacera
78071126953;Piotr;Sosna
59080661913;Paulina;Abarowicz
88102687846;Alicja;Bachara
50071631384;Aleksanda;Brzoza
32100150280;Klaudia;Brzoza
07110522623;Alicja;Baczak
15101658924;Martyna;Kaczmarzyk
78010621237;Sebastian;Deszczowiec
77020477740;Jakub;Nowak
11021382741;Konrad;Kadaœ
64042278964;Joanna;Kaczka
21041629290;Dominik;Kaczmarek
02090166825;Mateusz;Abarowicz
38020453273;Jakub;Kaczmarek
55030378663;Martyna;Abelec
28100895286;Micha³;Wróbel
33010925662;Aleksander;Kabela
84060597917;Jakub;Maksymowicz
48061859478;Natalia;Nowak
63061255572;Aleksander;Gêœ
04011234246;Piotr;Jab³ko
96082416867;Paulina;Kadula
58042274845;Sebastian;Kadula
88060474338;Jakub;Kaczka
28050924607;Dominik;Tygrys
38021640995;Krzysztof;Abarowicz
64032664563;Martyna;Kaczmarzyk
93081714234;Aleksanda;Kadaœ
53062123405;Aleksander;Kadula
80062384752;Krzysztof;Tygrys
59080128647;Katarzyna;Kacprzak
74042268111;Alicja;Kadaœ
06091954397;Natalia;Sosna
83050652647;Joanna;Kaduszko
07101918927;Piotr;Kaczanka
61041160832;Krzysztof;Nowak
36010261251;Magdalena;O³ówek
23041031798;Paulina;Abaszyn
18012156574;Konrad;Kacera
28110398104;Micha³;Kowalczyk
46042763857;Katarzyna;Babko
05102534931;Aleksanda;O³ówek
80072553411;Joanna;Maksymowicz
34061310240;Konrad;Jab³ko
07032813869;Jakub;Kaczmarek
97061863175;Joanna;O³ówek
59110238351;Konrad;Rumianek
10041023828;Marcin;B³aszczyk
74100424668;Piotr;Tygrys
83092063972;Aleksanda;Kaczka
66021747401;Mateusz;Tygrys
86102215362;Sebastian;Struœ
63122555186;Dominik;Sosna
82020270853;Daria;Kacera
22120727988;Adam;Tygrys
60091361876;Aleksanda;Wróbel
67011060622;Marcin;Babko
99100926388;Marcin;Kabela
55082614664;Sebastian;Babko
52112114462;Sebastian;Kacera
24060266768;Daria;Kadula
22091524775;Konrad;Baczak
45100868878;Micha³;O³ówek
02062186479;Aleksander;Wróbel
03012486889;Marcin;Bachara
59112516530;Jakub;Kowalczyk
64112336793;Aleksander;Baczak
28071181074;Martyna;Kaduszko
88040386545;Daria;Jaskó³ka
50111071457;Paulina;Gêœ
55121683106;Jakub;Kaczanka
39082484517;Paulina;Struœ
94112226758;Krzysztof;Bachara
55061440064;Aleksander;Kacprzak
57031923771;Konrad;Struœ
50080646716;Adam;Kaczmarzyk
16102888055;Natalia;Kaduszko
07021561353;Sebastian;Brzoza
16012764935;Aleksanda;Abelec
99110245752;Klaudia;Ró¿a
63051099958;Sebastian;Kachel
59082247058;Alicja;Deszczowiec
65101933712;Magdalena;Deszczowiec
55072364038;Sebastian;Jaskó³ka
19102332785;Katarzyna;Gêœ
67052887132;Joanna;Kadaœ
93010998985;Joanna;Kabela
19062411971;Aleksander;Abaszyn
65121563168;Adam;Ró¿a
66060952056;Dominik;Babko
90100231569;Micha³;Kaczmarek
87040475063;Martyna;Kacera
66102320081;Martyna;Kaczmarek
45010915627;Paulina;Brzoza
59102074432;Jakub;Maksymowicz
36042722201;Dominik;Kabela
96060211245;Daria;Kacera
51112378179;Piotr;Kaczmarzyk
27111645844;Paulina;Jaskó³ka
27101599235;Joanna;Kacera
81122012640;Paulina;Sosna
56101376552;Daria;Ró¿a
93051465090;Magdalena;Wróbel
81110994874;Sebastian;Deszczowiec
55100639016;Natalia;Trawa
91040986773;Natalia;Brzoza
14120637958;Natalia;Kaczka
64070239027;Alicja;Ró¿a
93022129229;Piotr;Trawa
79100988529;Sebastian;Maksymowicz
23121357015;Martyna;Kacera
44090590779;Daria;B³aszczyk
60010980625;Daria;Sosna
69072794134;Daria;Kachel
76021665540;Konrad;Jab³ko
20010721387;Klaudia;Kaczka
83040268336;Sebastian;Abaszyn
23082597012;Alicja;Kaczmarzyk
72111036993;Dominik;Babko
94101932705;Katarzyna;Gêœ
99111526105;Sebastian;Gêœ
60111759469;Aleksander;Kaczmarek
00092560260;Alicja;Babko
53090426188;Natalia;Sosna
93012474105;Adam;Struœ
54011524598;Aleksanda;Struœ
97042550529;Joanna;Rumianek
11110890928;Dominik;Abaszyn
48030555258;Anna;Kadula
13010456145;Piotr;Deszczowiec
33112163840;Joanna;Kabela
29062487009;Mateusz;Trawa
82070189962;Paulina;Jab³ko
05041452008;Alicja;Kaczmarzyk
12062863437;Magdalena;Gêœ
59100935262;Martyna;Kaczmarek
16010840101;Natalia;Kowalczyk
69102564103;Aleksanda;Tygrys
08090851425;Martyna;Wróbel
34021330495;Marcin;Kaczmarzyk
34022477406;Joanna;Kaduszko
82040196029;Joanna;Bachara
85011634302;Jakub;Kaczmarzyk
01082560627;Dominik;Kacera
06072614405;Joanna;Abaszyn
62110764934;Aleksanda;Abarowicz
68040454625;Micha³;Kadaœ
19090379670;Klaudia;Sosna
04121745022;Paulina;Abelec
12100271821;Magdalena;Struœ
29020775860;Dominik;Deszczowiec
45072183395;Paulina;Baczak
86071711999;Marcin;Maksymowicz
14041013604;Marcin;Kaduszko
06021366205;Jakub;Kadula
17051189517;Sebastian;Kadaœ
30011278821;Daria;Kaduszko
02082447346;Daria;Kabela
06082291251;Natalia;Trawa
40100166637;Klaudia;Rumianek
87071019249;Adam;Sosna
92071924945;Jakub;Abaszyn
90022398986;Daria;Jab³ko
65051262778;Anna;Kaduszko
51050274823;Krzysztof;Kaduszko
22010431775;Anna;Kaczka
53110390862;Magdalena;Kaczanka
28031833195;Alicja;Kadula
85030834277;Paulina;Kadula
70072366172;Aleksander;Sosna
11111413333;Konrad;Kabela
19011424277;Marcin;Abarowicz
83011737176;Marcin;Wróbel
26022746951;Daria;Jaskó³ka
91050523152;Mateusz;Gêœ
78030755620;Klaudia;Kadaœ
64120888993;Martyna;B³aszczyk
77080895298;Daria;Struœ
19010863983;Micha³;Sosna
16100957812;Daria;Trawa
40021529683;Sebastian;Kowalczyk
08052114581;Joanna;Abelec
61120626023;Jakub;Kaduszko
25060173603;Sebastian;Rumianek
84122732797;Adam;Baczak
62021313722;Mateusz;Kaczmarek
