ID: 1	66070955580;Aleksander;Babko
ID: 5386	01102274622;Mateusz;Baczak
ID: 5387	92111567984;Sebastian;Jab³ko
ID: 5388	76050784408;Anna;Gêœ
ID: 5389	07080787268;Piotr;Kachel
ID: 5390	67020579690;Piotr;Jaskó³ka
ID: 5391	79022820980;Daria;Abarowicz
ID: 5392	48052258278;Martyna;Wróbel
ID: 5393	75012876924;Joanna;Jab³ko
ID: 5394	93090152189;Magdalena;Ró¿a
ID: 5395	60061435453;Klaudia;Kaczka
ID: 5396	44051337167;Adam;Ró¿a
ID: 5397	62032653691;Micha³;Abaszyn
ID: 5398	04101956586;Anna;Abelec
ID: 5399	91042282530;Krzysztof;Jaskó³ka
ID: 5400	79091425658;Piotr;Kaczmarek
ID: 5401	94070870926;Adam;O³ówek
ID: 5402	65121738739;Sebastian;Jaskó³ka
ID: 5403	49081396974;Katarzyna;Wróbel
ID: 5404	18022011643;Sebastian;Ró¿a
ID: 5405	18072558113;Katarzyna;Struœ
ID: 5406	32070341678;Sebastian;B³aszczyk
ID: 5407	07030950190;Mateusz;Abarowicz
ID: 5408	11021826974;Micha³;Gêœ
ID: 5409	19070929387;Daria;Babko
ID: 5410	07062437305;Jakub;Maksymowicz
ID: 5411	34081046403;Aleksanda;Kaczmarzyk
ID: 5412	35062028467;Anna;Sosna
ID: 5413	79081299944;Aleksanda;Kacera
ID: 5414	31090713790;Daria;Kaduszko
ID: 5415	96092760597;Martyna;Kaczmarek
ID: 5416	82011175624;Paulina;Kowalczyk
ID: 5417	19021429554;Alicja;Kabela
ID: 5418	14080862879;Martyna;Kadula
ID: 5419	23111752850;Dominik;Tygrys
ID: 5420	22011892464;Aleksander;Abelec
ID: 5421	88041485894;Alicja;Kadula
ID: 5422	02021676429;Micha³;Trawa
ID: 5423	63030441560;Mateusz;O³ówek
ID: 5424	70010735827;Aleksander;Rumianek
ID: 5425	19090519634;Klaudia;Abelec
ID: 5426	64082060835;Adam;Struœ
ID: 5427	96102636820;Alicja;B³aszczyk
ID: 5428	00060394955;Natalia;Jaskó³ka
ID: 5429	12012811596;Adam;Jab³ko
ID: 5430	40111817699;Mateusz;Ró¿a
ID: 5431	71021149336;Sebastian;Kaczmarek
ID: 5432	63052116197;Joanna;Kacera
ID: 5433	06050250931;Daria;Kabela
ID: 5434	38051187323;Joanna;Kowalczyk
ID: 5435	33022438353;Magdalena;Nowak
ID: 5436	12112147471;Jakub;Deszczowiec
ID: 5437	16070298160;Micha³;Kachel
ID: 5438	23061349102;Anna;B³aszczyk
ID: 5439	58022647253;Piotr;Kaczmarek
ID: 5440	21062719014;Piotr;Kaczka
ID: 5441	99031692856;Konrad;Struœ
ID: 5442	46042161505;Alicja;Gêœ
ID: 5443	87121418827;Mateusz;Jab³ko
ID: 5444	38101142961;Aleksander;Deszczowiec
ID: 5445	38120371035;Klaudia;Nowak
ID: 5446	04011678333;Natalia;Tygrys
ID: 5447	92102590578;Aleksander;Struœ
ID: 5448	95070190934;Mateusz;Trawa
ID: 5449	34101228885;Alicja;Kadaœ
ID: 5450	16050571559;Micha³;Kadula
ID: 5451	17031945523;Alicja;Babko
ID: 5452	11070128763;Mateusz;Kadula
ID: 5453	24062779196;Jakub;Deszczowiec
ID: 5454	67091225387;Mateusz;Struœ
ID: 5455	58020537482;Dominik;Kacera
ID: 5456	15020743378;Mateusz;Kadaœ
ID: 5457	83061654496;Micha³;Abaszyn
ID: 5458	64060375558;Adam;Kachel
ID: 5459	73062494966;Dominik;Abaszyn
ID: 5460	24042869264;Mateusz;Kaczka
ID: 5461	19042154289;Joanna;Kaczmarek
ID: 5462	98101948406;Mateusz;B³aszczyk
ID: 5463	60020424900;Aleksanda;Abarowicz
ID: 5464	66092291915;Klaudia;Wróbel
ID: 5465	35112780584;Klaudia;Ró¿a
ID: 5466	98120339317;Katarzyna;Bachara
ID: 5467	71091860466;Martyna;Kaczmarek
ID: 5468	81070555825;Dominik;Gêœ
ID: 5469	30061899266;Aleksander;Deszczowiec
ID: 5470	73022533455;Daria;Bachara
ID: 5471	51112891767;Jakub;Kaczanka
ID: 5472	71102072476;Katarzyna;Kadaœ
ID: 5473	60032817282;Piotr;Maksymowicz
ID: 5474	28122321561;Marcin;Kaczanka
ID: 5475	26061695649;Anna;Kowalczyk
ID: 5476	06060728531;Piotr;Kacera
ID: 5477	53061256719;Aleksander;Abarowicz
ID: 5478	27121029194;Adam;Nowak
ID: 5479	38100683440;Marcin;Jaskó³ka
ID: 5480	77010139464;Jakub;Deszczowiec
ID: 5481	68020475652;Martyna;Baczak
ID: 5482	93060199372;Adam;Kaczmarzyk
ID: 5483	50062671571;Klaudia;Baczak
ID: 5484	39120323246;Micha³;Kabela
ID: 5485	60021652054;Aleksanda;O³ówek
ID: 5486	61022487276;Martyna;Babko
ID: 5487	67060816449;Natalia;Kowalczyk
ID: 5488	21041063317;Piotr;Kaczka
ID: 5489	23040338619;Anna;Baczak
ID: 5490	77100445862;Natalia;Ró¿a
ID: 5491	50061146970;Dominik;Nowak
ID: 5492	11071918609;Martyna;Kacera
ID: 5493	31081697164;Daria;Deszczowiec
ID: 5494	80031090210;Krzysztof;Trawa
ID: 5495	20071619116;Anna;Kadaœ
ID: 5496	33080412926;Magdalena;Jaskó³ka
ID: 5497	00090259842;Dominik;Gêœ
ID: 5498	13071654690;Dominik;Abarowicz
ID: 5499	01060716557;Anna;Wróbel
ID: 5500	74061058933;Krzysztof;Abaszyn
ID: 5501	28120182942;Katarzyna;Kabela
ID: 5502	28051865897;Klaudia;Kadaœ
ID: 5503	35102421681;Adam;B³aszczyk
ID: 5504	18051167616;Marcin;Kaczka
ID: 5505	83051173146;Katarzyna;Kaczmarek
ID: 5506	23091869104;Mateusz;Wróbel
ID: 5507	41121663782;Aleksanda;Abarowicz
ID: 5508	90071360524;Sebastian;Trawa
ID: 5509	56061013505;Alicja;Abelec
ID: 5510	35100685275;Konrad;Kacprzak
ID: 5511	92112374185;Joanna;Abaszyn
ID: 5512	34091921741;Piotr;Struœ
ID: 5513	84052417037;Jakub;Baczak
ID: 5514	54020411611;Marcin;Abaszyn
ID: 5515	66031767018;Klaudia;Babko
ID: 5516	88032240766;Magdalena;Rumianek
ID: 5517	68090341887;Natalia;Sosna
ID: 5518	58101985477;Anna;Kaczka
ID: 5519	31081123683;Piotr;Kadula
ID: 5520	01060920326;Aleksander;Maksymowicz
ID: 5521	13032132200;Alicja;Abarowicz
ID: 5522	26111573600;Micha³;Trawa
ID: 5523	84090520463;Piotr;Kachel
ID: 5524	94112084882;Konrad;Kachel
ID: 5525	31112636875;Mateusz;Wróbel
ID: 5526	27102183493;Magdalena;Rumianek
ID: 5527	19051485921;Aleksander;Kacprzak
ID: 5528	59071033824;Marcin;Kadaœ
ID: 5529	07020724621;Joanna;Kaduszko
ID: 5530	55081539626;Piotr;Rumianek
ID: 5531	78011538891;Adam;Baczak
ID: 5532	10050413349;Aleksander;Bachara
ID: 5533	17010373111;Natalia;Brzoza
ID: 5534	61111421539;Micha³;Gêœ
ID: 5535	19071982845;Adam;Sosna
ID: 5536	31042279998;Marcin;Abarowicz
ID: 5537	78081240180;Daria;Bachara
ID: 5538	65061146428;Dominik;Deszczowiec
ID: 5539	73100522832;Klaudia;Struœ
ID: 5540	07112322230;Krzysztof;Brzoza
ID: 5541	67021928921;Konrad;Maksymowicz
ID: 5542	50041017520;Aleksander;Tygrys
ID: 5543	31012293974;Aleksander;Maksymowicz
ID: 5544	89091625255;Adam;B³aszczyk
ID: 5545	30120130006;Paulina;Kacera
ID: 5546	50082562784;Marcin;Trawa
ID: 5547	11121146186;Marcin;Bachara
ID: 5548	61112067318;Jakub;Kaczmarek
ID: 5549	96040837099;Anna;Abelec
ID: 5550	80020768716;Adam;Rumianek
ID: 5551	85121298730;Martyna;O³ówek
ID: 5552	64060239872;Aleksander;Trawa
ID: 5553	25102585840;Daria;Kaduszko
ID: 5554	69112813086;Natalia;Kabela
ID: 5555	66101574867;Krzysztof;Abelec
ID: 5556	58012662148;Marcin;Abelec
ID: 5557	12010372179;Piotr;Kaczmarzyk
ID: 5558	15082121664;Natalia;Struœ
ID: 5559	23011420421;Klaudia;Ró¿a
ID: 5560	79112497050;Sebastian;Maksymowicz
ID: 5561	27092435292;Mateusz;Kabela
ID: 5562	00072417732;Joanna;Kaduszko
ID: 5563	71012160231;Marcin;Gêœ
ID: 5564	35082566150;Alicja;Babko
ID: 5565	17081145188;Natalia;Wróbel
ID: 5566	05102348420;Piotr;Abaszyn
ID: 5567	76090233936;Alicja;Kaczanka
ID: 5568	78040573756;Magdalena;Kachel
ID: 5569	22121666184;Joanna;Kaczmarzyk
ID: 5570	47061331491;Aleksander;Struœ
ID: 5571	80080994678;Mateusz;Kacera
ID: 5572	04120442727;Natalia;Trawa
ID: 5573	38100984404;Marcin;Tygrys
ID: 5574	86072444608;Joanna;Brzoza
ID: 5575	22091829496;Magdalena;Tygrys
ID: 5576	74051713038;Mateusz;B³aszczyk
ID: 5577	88071120964;Katarzyna;O³ówek
ID: 5578	41070454208;Dominik;Ró¿a
ID: 5579	79062752511;Paulina;Wróbel
ID: 5580	87022066789;Alicja;Kaczmarek
ID: 5581	54041369703;Sebastian;Sosna
ID: 5582	85020186810;Klaudia;Kaduszko
ID: 5583	97060232344;Aleksander;Rumianek
ID: 5584	77091051580;Anna;Kadula
ID: 5585	59090453944;Anna;Abarowicz
ID: 5586	16042142463;Joanna;Deszczowiec
ID: 5587	88081112262;Katarzyna;O³ówek
ID: 5588	10051253793;Natalia;Maksymowicz
ID: 5589	62121354693;Alicja;Kaczmarzyk
ID: 5590	58031326291;Konrad;Kaczanka
ID: 5591	07020115588;Alicja;Trawa
ID: 5592	61052813781;Alicja;Wróbel
ID: 5593	91042579152;Anna;Kacprzak
ID: 5594	89040860494;Jakub;Abarowicz
ID: 5595	42110379002;Dominik;Struœ
ID: 5596	98081362530;Klaudia;Kaduszko
ID: 5597	54042590743;Piotr;Trawa
ID: 5598	09091612553;Micha³;Nowak
ID: 5599	20041721553;Sebastian;Wróbel
ID: 5600	44081844581;Katarzyna;Kaczka
ID: 5601	12010425364;Piotr;Struœ
ID: 5602	65121741431;Jakub;Kaczka
ID: 5603	50062115650;Anna;Kadaœ
ID: 5604	71021010037;Piotr;Sosna
ID: 5605	16021117645;Natalia;Abarowicz
ID: 5606	26012519966;Jakub;Kacera
ID: 5607	56122850542;Jakub;Jaskó³ka
ID: 5608	69120292373;Adam;Trawa
ID: 5609	88052693445;Mateusz;Nowak
ID: 5610	77052485345;Aleksander;Kachel
ID: 5611	21062730925;Natalia;Sosna
ID: 5612	41120921452;Daria;Kacera
ID: 5613	33110491766;Aleksander;Babko
ID: 5614	96031165501;Anna;Bachara
ID: 5615	25090495377;Joanna;Ró¿a
ID: 5616	43031541905;Katarzyna;Abaszyn
ID: 5617	64072848392;Klaudia;Gêœ
ID: 5618	58082564800;Sebastian;Kowalczyk
ID: 5619	17021895034;Martyna;Ró¿a
ID: 5620	77060113567;Alicja;Baczak
ID: 5621	66021744106;Klaudia;Tygrys
ID: 5622	76062750469;Jakub;Tygrys
ID: 5623	13091565571;Adam;Sosna
ID: 5624	37030730023;Konrad;Kaczmarek
ID: 5625	23060697765;Joanna;B³aszczyk
ID: 5626	17011630554;Aleksander;Brzoza
ID: 5627	43121324304;Adam;Nowak
ID: 5628	63042749797;Sebastian;Bachara
ID: 5629	86012243373;Katarzyna;Trawa
ID: 5630	63090341751;Krzysztof;Kaduszko
ID: 5631	17090273554;Alicja;Kacprzak
ID: 5632	39072847531;Krzysztof;Babko
ID: 5633	63060217261;Micha³;Maksymowicz
ID: 5634	28040291173;Aleksanda;Struœ
ID: 5635	52121486200;Micha³;Babko
ID: 5636	71090349715;Jakub;Abarowicz
ID: 5637	08011419565;Natalia;Rumianek
ID: 5638	57020356811;Anna;Jaskó³ka
ID: 5639	52061666124;Klaudia;Kaduszko
ID: 5640	78042278300;Piotr;Abaszyn
ID: 5641	43020859992;Paulina;Kaczka
ID: 5642	88011435298;Daria;Sosna
ID: 5643	06121378582;Krzysztof;Baczak
ID: 5644	49051577676;Paulina;Kacprzak
ID: 5645	26042133976;Piotr;Ró¿a
ID: 5646	33011015970;Sebastian;Kaczanka
ID: 5647	79062619563;Adam;Deszczowiec
ID: 5648	54090676008;Joanna;Tygrys
ID: 5649	38071888009;Jakub;Maksymowicz
ID: 5650	91101538752;Piotr;Kacera
ID: 5651	32022463603;Marcin;O³ówek
ID: 5652	08052764221;Alicja;Wróbel
ID: 5653	05112657217;Katarzyna;Gêœ
ID: 5654	33111060677;Dominik;Struœ
ID: 5655	10102751871;Anna;Deszczowiec
ID: 5656	93090435753;Alicja;Kacera
ID: 5657	01061068090;Martyna;Brzoza
ID: 5658	19052589625;Martyna;Kaczmarzyk
ID: 5659	49122257133;Sebastian;O³ówek
ID: 5660	10062137378;Magdalena;Abelec
ID: 5661	06032451071;Katarzyna;O³ówek
ID: 5662	95120760687;Daria;Tygrys
ID: 5663	46051071358;Micha³;Kadaœ
ID: 5664	14051841493;Piotr;Kaczka
ID: 5665	21030576985;Adam;Jab³ko
ID: 5666	41121575825;Paulina;Kaczanka
ID: 5667	87081596094;Anna;Struœ
ID: 5668	16041728865;Martyna;Kacprzak
ID: 5669	14101697014;Sebastian;Nowak
ID: 5670	86090893557;Alicja;Bachara
ID: 5671	29050864171;Piotr;B³aszczyk
ID: 5672	40060952551;Daria;Kaczmarzyk
ID: 5673	50111622167;Martyna;Abarowicz
ID: 5674	48121475419;Konrad;Abarowicz
ID: 5675	14092864020;Martyna;Gêœ
ID: 5676	50070275010;Dominik;Jaskó³ka
ID: 5677	17010752965;Marcin;Kowalczyk
ID: 5678	33011492904;Micha³;O³ówek
ID: 5679	98070646805;Mateusz;Kabela
ID: 5680	23110453728;Katarzyna;Ró¿a
ID: 5681	59122196330;Daria;Kaczmarzyk
ID: 5682	07042416383;Aleksanda;Jaskó³ka
ID: 5683	42071792932;Katarzyna;Kaczmarzyk
ID: 5684	21081929978;Aleksanda;Maksymowicz
ID: 5685	51120285641;Krzysztof;Jaskó³ka
ID: 5686	94112828310;Magdalena;Bachara
ID: 5687	08111125190;Dominik;Abaszyn
ID: 5688	59101364322;Krzysztof;Brzoza
ID: 5689	66120373819;Mateusz;Brzoza
ID: 5690	04112020908;Micha³;Ró¿a
ID: 5691	87110425177;Marcin;Kacera
ID: 5692	74090217099;Klaudia;Jaskó³ka
ID: 5693	87032273764;Joanna;Abarowicz
ID: 5694	78011063255;Klaudia;Kadula
ID: 5695	37081317056;Magdalena;Kabela
ID: 5696	45102166079;Anna;Kaczmarzyk
ID: 5697	06061061122;Konrad;Bachara
ID: 5698	97062131501;Piotr;Kaduszko
ID: 5699	85071960442;Natalia;Tygrys
ID: 5700	00091389158;Micha³;Abarowicz
ID: 5701	78101060077;Konrad;Kachel
ID: 5702	93100925083;Natalia;Rumianek
ID: 5703	85010178168;Marcin;Kaczmarek
ID: 5704	80102539072;Natalia;Wróbel
ID: 5705	19060267659;Anna;Rumianek
ID: 5706	30111061782;Natalia;Maksymowicz
ID: 5707	45120158456;Klaudia;Abelec
ID: 5708	39100614041;Piotr;Kachel
ID: 5709	28080368717;Aleksander;Baczak
ID: 5710	99110149743;Magdalena;B³aszczyk
ID: 5711	99032622750;Dominik;Kabela
ID: 5712	58070777829;Marcin;Ró¿a
ID: 5713	61011122049;Aleksanda;Sosna
ID: 5714	66111188704;Mateusz;Kaczmarek
ID: 5715	12052231690;Paulina;Kacera
ID: 5716	51042263853;Krzysztof;Kaczmarzyk
ID: 5717	82041432914;Mateusz;Wróbel
ID: 5718	67102280222;Daria;Kacera
ID: 5719	23050944168;Dominik;Kaczka
ID: 5720	43092175044;Jakub;Wróbel
ID: 5721	53071173990;Konrad;Nowak
ID: 5722	87030134589;Klaudia;Kachel
ID: 5723	67040735869;Natalia;Jaskó³ka
ID: 5724	89060816894;Alicja;Brzoza
ID: 5725	55032462918;Micha³;Babko
ID: 5726	59052326086;Martyna;Babko
ID: 5727	56101775108;Dominik;Deszczowiec
ID: 5728	48112695076;Dominik;Kaczmarzyk
ID: 5729	04041379082;Martyna;Kaczka
ID: 5730	67040289470;Daria;Trawa
ID: 5731	18032522590;Daria;Deszczowiec
ID: 5732	19012799292;Konrad;Bachara
ID: 5733	49071211969;Micha³;Jab³ko
ID: 5734	21022144476;Sebastian;Kaczmarzyk
ID: 5735	95050970165;Krzysztof;B³aszczyk
ID: 5736	26051053017;Aleksanda;Kacera
ID: 5737	88072166510;Daria;Brzoza
ID: 5738	14081433402;Mateusz;Kaczmarek
ID: 5739	72042670333;Katarzyna;Kabela
ID: 5740	45070152953;Anna;Trawa
ID: 5741	55121370290;Mateusz;Sosna
ID: 5742	86061558941;Paulina;Baczak
ID: 5743	07050562538;Piotr;B³aszczyk
ID: 5744	37071134554;Anna;Kadula
ID: 5745	48060532995;Aleksanda;Deszczowiec
ID: 5746	35061318022;Micha³;Jaskó³ka
ID: 5747	22071460634;Magdalena;Maksymowicz
ID: 5748	46122496159;Sebastian;Brzoza
ID: 5749	86021050207;Krzysztof;Tygrys
ID: 5750	02032433923;Aleksanda;Jaskó³ka
ID: 5751	45012643732;Magdalena;Abelec
ID: 5752	23080782452;Daria;Tygrys
ID: 5753	30060434833;Krzysztof;Kacera
ID: 5754	41090852025;Magdalena;Kachel
ID: 5755	19102548383;Micha³;Abelec
ID: 5756	92060636859;Mateusz;O³ówek
ID: 5757	76092248047;Daria;Rumianek
ID: 5758	88100862954;Paulina;Kadaœ
ID: 5759	10071742584;Dominik;Kadaœ
ID: 5760	14040328522;Sebastian;Jab³ko
ID: 5761	66111145261;Martyna;Rumianek
ID: 5762	54052113682;Mateusz;Tygrys
ID: 5763	41051570269;Marcin;Jab³ko
ID: 5764	71022258503;Paulina;Baczak
ID: 5765	46120253551;Marcin;Kachel
ID: 5766	44102222217;Paulina;Struœ
ID: 5767	92051477787;Aleksander;Kacera
ID: 5768	78071126953;Piotr;Sosna
ID: 5769	59080661913;Paulina;Abarowicz
ID: 5770	88102687846;Alicja;Bachara
ID: 5771	50071631384;Aleksanda;Brzoza
ID: 5772	07110522623;Alicja;Baczak
ID: 5773	15101658924;Martyna;Kaczmarzyk
ID: 5774	78010621237;Sebastian;Deszczowiec
ID: 5775	77020477740;Jakub;Nowak
ID: 5776	11021382741;Konrad;Kadaœ
ID: 5777	64042278964;Joanna;Kaczka
ID: 5778	21041629290;Dominik;Kaczmarek
ID: 5779	02090166825;Mateusz;Abarowicz
ID: 5780	38020453273;Jakub;Kaczmarek
ID: 5781	55030378663;Martyna;Abelec
ID: 5782	28100895286;Micha³;Wróbel
ID: 5783	33010925662;Aleksander;Kabela
ID: 5784	84060597917;Jakub;Maksymowicz
ID: 5785	48061859478;Natalia;Nowak
ID: 5786	63061255572;Aleksander;Gêœ
ID: 5787	04011234246;Piotr;Jab³ko
ID: 5788	96082416867;Paulina;Kadula
ID: 5789	58042274845;Sebastian;Kadula
ID: 5790	88060474338;Jakub;Kaczka
ID: 5791	28050924607;Dominik;Tygrys
ID: 5792	38021640995;Krzysztof;Abarowicz
ID: 5793	64032664563;Martyna;Kaczmarzyk
ID: 5794	53062123405;Aleksander;Kadula
ID: 5795	80062384752;Krzysztof;Tygrys
ID: 5796	59080128647;Katarzyna;Kacprzak
ID: 5797	74042268111;Alicja;Kadaœ
ID: 5798	06091954397;Natalia;Sosna
ID: 5799	83050652647;Joanna;Kaduszko
ID: 5800	07101918927;Piotr;Kaczanka
ID: 5801	36010261251;Magdalena;O³ówek
ID: 5802	18012156574;Konrad;Kacera
ID: 5803	28110398104;Micha³;Kowalczyk
ID: 5804	05102534931;Aleksanda;O³ówek
ID: 5805	80072553411;Joanna;Maksymowicz
ID: 5806	07032813869;Jakub;Kaczmarek
ID: 5807	97061863175;Joanna;O³ówek
ID: 5808	59110238351;Konrad;Rumianek
ID: 5809	10041023828;Marcin;B³aszczyk
ID: 5810	83092063972;Aleksanda;Kaczka
ID: 5811	86102215362;Sebastian;Struœ
ID: 5812	63122555186;Dominik;Sosna
ID: 5813	82020270853;Daria;Kacera
ID: 5814	22120727988;Adam;Tygrys
ID: 5815	60091361876;Aleksanda;Wróbel
ID: 5816	67011060622;Marcin;Babko
ID: 5817	99100926388;Marcin;Kabela
ID: 5818	55082614664;Sebastian;Babko
ID: 5819	52112114462;Sebastian;Kacera
ID: 5820	24060266768;Daria;Kadula
ID: 5821	22091524775;Konrad;Baczak
ID: 5822	45100868878;Micha³;O³ówek
ID: 5823	02062186479;Aleksander;Wróbel
ID: 5824	03012486889;Marcin;Bachara
ID: 5825	64112336793;Aleksander;Baczak
ID: 5826	28071181074;Martyna;Kaduszko
ID: 5827	88040386545;Daria;Jaskó³ka
ID: 5828	50111071457;Paulina;Gêœ
ID: 5829	55121683106;Jakub;Kaczanka
ID: 5830	39082484517;Paulina;Struœ
ID: 5831	94112226758;Krzysztof;Bachara
ID: 5832	55061440064;Aleksander;Kacprzak
ID: 5833	57031923771;Konrad;Struœ
ID: 5834	50080646716;Adam;Kaczmarzyk
ID: 5835	07021561353;Sebastian;Brzoza
ID: 5836	16012764935;Aleksanda;Abelec
ID: 5837	99110245752;Klaudia;Ró¿a
ID: 5838	63051099958;Sebastian;Kachel
ID: 5839	59082247058;Alicja;Deszczowiec
ID: 5840	65101933712;Magdalena;Deszczowiec
ID: 5841	55072364038;Sebastian;Jaskó³ka
ID: 5842	19102332785;Katarzyna;Gêœ
ID: 5843	67052887132;Joanna;Kadaœ
ID: 5844	93010998985;Joanna;Kabela
ID: 5845	19062411971;Aleksander;Abaszyn
ID: 5846	65121563168;Adam;Ró¿a
ID: 5847	66060952056;Dominik;Babko
ID: 5848	90100231569;Micha³;Kaczmarek
ID: 5849	87040475063;Martyna;Kacera
ID: 5850	66102320081;Martyna;Kaczmarek
ID: 5851	45010915627;Paulina;Brzoza
ID: 5852	59102074432;Jakub;Maksymowicz
ID: 5853	36042722201;Dominik;Kabela
ID: 5854	96060211245;Daria;Kacera
ID: 5855	51112378179;Piotr;Kaczmarzyk
ID: 5856	27111645844;Paulina;Jaskó³ka
ID: 5857	27101599235;Joanna;Kacera
ID: 5858	81122012640;Paulina;Sosna
ID: 5859	56101376552;Daria;Ró¿a
ID: 5860	81110994874;Sebastian;Deszczowiec
ID: 5861	55100639016;Natalia;Trawa
ID: 5862	91040986773;Natalia;Brzoza
ID: 5863	14120637958;Natalia;Kaczka
ID: 5864	64070239027;Alicja;Ró¿a
ID: 5865	93022129229;Piotr;Trawa
ID: 5866	79100988529;Sebastian;Maksymowicz
ID: 5867	23121357015;Martyna;Kacera
ID: 5868	44090590779;Daria;B³aszczyk
ID: 5869	60010980625;Daria;Sosna
ID: 5870	69072794134;Daria;Kachel
ID: 5871	76021665540;Konrad;Jab³ko
ID: 5872	20010721387;Klaudia;Kaczka
ID: 5873	83040268336;Sebastian;Abaszyn
ID: 5874	23082597012;Alicja;Kaczmarzyk
ID: 5875	72111036993;Dominik;Babko
ID: 5876	94101932705;Katarzyna;Gêœ
ID: 5877	99111526105;Sebastian;Gêœ
ID: 5878	60111759469;Aleksander;Kaczmarek
ID: 5879	53090426188;Natalia;Sosna
ID: 5880	93012474105;Adam;Struœ
ID: 5881	54011524598;Aleksanda;Struœ
ID: 5882	97042550529;Joanna;Rumianek
ID: 5883	48030555258;Anna;Kadula
ID: 5884	13010456145;Piotr;Deszczowiec
ID: 5885	33112163840;Joanna;Kabela
ID: 5886	29062487009;Mateusz;Trawa
ID: 5887	82070189962;Paulina;Jab³ko
ID: 5888	05041452008;Alicja;Kaczmarzyk
ID: 5889	12062863437;Magdalena;Gêœ
ID: 5890	59100935262;Martyna;Kaczmarek
ID: 5891	16010840101;Natalia;Kowalczyk
ID: 5892	69102564103;Aleksanda;Tygrys
ID: 5893	08090851425;Martyna;Wróbel
ID: 5894	34022477406;Joanna;Kaduszko
ID: 5895	82040196029;Joanna;Bachara
ID: 5896	85011634302;Jakub;Kaczmarzyk
ID: 5897	01082560627;Dominik;Kacera
ID: 5898	06072614405;Joanna;Abaszyn
ID: 5899	62110764934;Aleksanda;Abarowicz
ID: 5900	68040454625;Micha³;Kadaœ
ID: 5901	19090379670;Klaudia;Sosna
ID: 5902	12100271821;Magdalena;Struœ
ID: 5903	29020775860;Dominik;Deszczowiec
ID: 5904	45072183395;Paulina;Baczak
ID: 5905	86071711999;Marcin;Maksymowicz
ID: 5906	14041013604;Marcin;Kaduszko
ID: 5907	06021366205;Jakub;Kadula
ID: 5908	17051189517;Sebastian;Kadaœ
ID: 5909	30011278821;Daria;Kaduszko
ID: 5910	02082447346;Daria;Kabela
ID: 5911	06082291251;Natalia;Trawa
ID: 5912	40100166637;Klaudia;Rumianek
ID: 5913	87071019249;Adam;Sosna
ID: 5914	92071924945;Jakub;Abaszyn
ID: 5915	90022398986;Daria;Jab³ko
ID: 5916	65051262778;Anna;Kaduszko
ID: 5917	51050274823;Krzysztof;Kaduszko
ID: 5918	22010431775;Anna;Kaczka
ID: 5919	28031833195;Alicja;Kadula
ID: 5920	85030834277;Paulina;Kadula
ID: 5921	70072366172;Aleksander;Sosna
ID: 5922	11111413333;Konrad;Kabela
ID: 5923	26022746951;Daria;Jaskó³ka
ID: 5924	91050523152;Mateusz;Gêœ
ID: 5925	78030755620;Klaudia;Kadaœ
ID: 5926	64120888993;Martyna;B³aszczyk
ID: 5927	77080895298;Daria;Struœ
ID: 5928	19010863983;Micha³;Sosna
ID: 5929	16100957812;Daria;Trawa
ID: 5930	40021529683;Sebastian;Kowalczyk
ID: 5931	08052114581;Joanna;Abelec
ID: 5932	61120626023;Jakub;Kaduszko
ID: 5933	25060173603;Sebastian;Rumianek
ID: 5934	84122732797;Adam;Baczak
ID: 5935	62021313722;Mateusz;Kaczmarek
ID: 5936	03122161138;Magdalena;B³aszczyk
ID: 5937	92040846897;Alicja;Tygrys
ID: 5938	37091241134;Natalia;Deszczowiec
ID: 5939	80112877513;Aleksander;Kowalczyk
ID: 5940	25081122578;Konrad;Babko
ID: 5941	06040490182;Krzysztof;Gêœ
ID: 5942	20081483454;Konrad;Kabela
ID: 5943	14081090330;Konrad;Kaczanka
ID: 5944	51081218468;Konrad;Ró¿a
ID: 5945	85021163521;Dominik;Kadula
ID: 5946	05091268817;Dominik;Abarowicz
ID: 5947	06102628038;Alicja;Brzoza
ID: 5948	18081333603;Micha³;Tygrys
ID: 5949	72052191919;Aleksander;Ró¿a
ID: 5950	20092585480;Alicja;Nowak
ID: 5951	84080520896;Marcin;Maksymowicz
ID: 5952	56062114085;Krzysztof;Kabela
ID: 5953	19050784748;Piotr;O³ówek
ID: 5954	65101035184;Mateusz;Kaduszko
ID: 5955	03112320791;Marcin;Rumianek
ID: 5956	96080821182;Adam;Tygrys
ID: 5957	79040325037;Paulina;Kadula
ID: 5958	33081931543;Anna;B³aszczyk
ID: 5959	24022296301;Natalia;Jab³ko
ID: 5960	91070366336;Marcin;Struœ
ID: 5961	79061220298;Mateusz;Babko
ID: 5962	34030199192;Magdalena;Wróbel
ID: 5963	66072046091;Anna;B³aszczyk
ID: 5964	39090176832;Magdalena;Baczak
ID: 5965	81040529097;Aleksander;Wróbel
ID: 5966	04102583488;Anna;O³ówek
ID: 5967	74091839257;Alicja;Abaszyn
ID: 5968	36061120382;Magdalena;Bachara
ID: 5969	97031265104;Konrad;Gêœ
ID: 5970	96071164410;Joanna;Kaczanka
ID: 5971	08100227910;Magdalena;Sosna
ID: 5972	86112855681;Micha³;Kabela
ID: 5973	23121499998;Joanna;B³aszczyk
ID: 5974	85030737390;Joanna;Ró¿a
ID: 5975	32100985352;Konrad;Jaskó³ka
ID: 5976	41081370055;Paulina;Trawa
